DATA;Longitude;Latitude;TSRED;OPAD;WIATR;SOLAR
2004-09-02;20.9375;52.2983017;15.374;0;1.621098853;19.67157882
2004-09-03;20.9375;52.2983017;15.4485;0;1.752598689;20.0256165
2004-09-04;20.9375;52.2983017;13.818;1.014519002;2.325334034;2.622880872
2004-09-05;20.9375;52.2983017;18.11;0.865173564;2.013847242;6.083499312
2004-09-06;20.9375;52.2983017;21.1425;0.130462661;0.982809531;14.9891598
2004-09-07;20.9375;52.2983017;19.99;0.082397462;1.447341955;5.43959406
2004-09-08;20.9375;52.2983017;15.6195;0.01373292;4.310666464;13.01624683
2004-09-09;20.9375;52.2983017;11.454;0.030899066;3.554888886;9.159867
2004-09-10;20.9375;52.2983017;11.493;0;1.533412667;18.61009121
2004-09-11;20.9375;52.2983017;16.2455;0;3.314725568;19.00951459
2004-09-12;20.9375;52.2983017;21.1415;0.444602988;3.77483366;16.0847478
2004-09-13;20.9375;52.2983017;16.3895;0.006866453;3.022973439;16.68594006
2004-09-14;20.9375;52.2983017;19.5315;0;3.23235678;17.66109485
2004-09-15;20.9375;52.2983017;18.511;7.25613066;2.87863174;7.79354766
2004-09-16;20.9375;52.2983017;13.2715;0;3.687606423;17.51360681
2004-09-17;20.9375;52.2983017;10.381;0;1.107141858;17.33580144
2004-09-18;20.9375;52.2983017;13.284;0;3.06332288;17.38479053
2004-09-19;20.9375;52.2983017;15.191;0;2.945616712;16.64561106
2004-09-20;20.9375;52.2983017;15.8165;0;2.745511822;12.4544205
2004-09-21;20.9375;52.2983017;15.8095;4.613406214;5.309197007;5.14248741
2004-09-22;20.9375;52.2983017;11.8245;2.368068372;5.833670945;2.619449568
2004-09-23;20.9375;52.2983017;10.556;0.339889457;3.467754876;3.552189048
2004-09-24;20.9375;52.2983017;10.98;1.27286915;2.441501937;5.32169766
2004-09-25;20.9375;52.2983017;11.299;0.140762347;1.796512897;4.37129973
2004-09-26;20.9375;52.2983017;11.7225;0.053215034;1.692063174;11.45058993
2004-09-27;20.9375;52.2983017;12.1265;0.113296752;3.007896893;10.75522934
2004-09-28;20.9375;52.2983017;12.035;0.157928652;3.318837378;12.15601254
2004-09-29;20.9375;52.2983017;13.399;6.954002748;3.152536747;3.204169902
2004-09-30;20.9375;52.2983017;11.6845;1.668548246;2.832942845;4.213801098
2004-10-01;20.9375;52.2983017;11.4235;0.430870018;1.223945669;2.37718134
2004-10-02;20.9375;52.2983017;13.3755;0.151062005;1.250957283;4.502866248
2004-10-03;20.9375;52.2983017;13.5835;0.078964243;1.281324404;7.71592455
2004-10-04;20.9375;52.2983017;11.8325;0;1.959044823;12.6210924
2004-10-05;20.9375;52.2983017;16.579;0;4.027520895;11.88843302
2004-10-06;20.9375;52.2983017;19.4875;0;3.859899603;12.3804594
2004-10-07;20.9375;52.2983017;15.0675;0.252342482;2.454042528;6.845738688
2004-10-08;20.9375;52.2983017;12.9215;7.614897854;1.644175158;9.06947172
2004-10-09;20.9375;52.2983017;9.0985;2.494241366;2.637635826;2.18722518
2004-10-10;20.9375;52.2983017;8.4575;0.6557463;1.787347227;7.1595567
2004-10-11;20.9375;52.2983017;4.364;0.46176907;3.763362531;4.03666812
2004-10-12;20.9375;52.2983017;2.7965;0;2.982535637;11.6643933
2004-10-13;20.9375;52.2983017;5.019;0;4.58500047;11.49823483
2004-10-14;20.9375;52.2983017;4.737;0;4.765311911;9.5488839
2004-10-15;20.9375;52.2983017;8.88;0.672912374;5.266533947;6.015038328
2004-10-16;20.9375;52.2983017;11.6805;5.893133508;4.9112095;3.12148314
2004-10-17;20.9375;52.2983017;9.999;17.86994909;4.597521402;6.46166259
2004-10-18;20.9375;52.2983017;8.1645;0.552750113;5.024006794;2.45227518
2004-10-19;20.9375;52.2983017;9.4485;2.916527198;5.821914073;1.96374546
2004-10-20;20.9375;52.2983017;10.11;0.336456144;2.447391615;8.312124168
2004-10-21;20.9375;52.2983017;8.3615;1.658249208;3.579231534;3.1092192
2004-10-22;20.9375;52.2983017;10.6435;0.429153674;2.388476213;5.92936758
2004-10-23;20.9375;52.2983017;10.833;0.199127362;3.881641915;3.82016502
2004-10-24;20.9375;52.2983017;16.9605;0.075531002;4.892404586;7.700965848
2004-10-25;20.9375;52.2983017;14.19;0.154495116;3.261542056;7.755803712
2004-10-26;20.9375;52.2983017;13.5255;0.034332293;1.693173057;6.08434128
2004-10-27;20.9375;52.2983017;11.538;1.381873903;2.216177364;2.25045288
2004-10-28;20.9375;52.2983017;10.1505;0.339031462;4.362896129;3.23032608
2004-10-29;20.9375;52.2983017;16.117;0.181961042;2.687683114;6.59480805
2004-10-30;20.9375;52.2983017;15.0465;3.021241464;3.503394209;1.62770706
2004-10-31;20.9375;52.2983017;12.589;0.929546424;3.182236946;1.55334402
2004-11-01;20.9375;52.2983017;10.77;0.272941805;1.209789817;3.64843098
2004-11-02;20.9375;52.2983017;9.2995;0.06866455;2.424969932;4.53076578
2004-11-03;20.9375;52.2983017;7.351;0.024032606;4.097588214;6.12484137
2004-11-04;20.9375;52.2983017;10.4775;3.204916006;3.029360981;2.46099159
2004-11-05;20.9375;52.2983017;9.9075;13.35096378;3.854894989;1.024088022
2004-11-06;20.9375;52.2983017;5.6165;1.270294488;4.088634154;1.78633125
2004-11-07;20.9375;52.2983017;5.01;1.62734994;1.622081635;3.36403125
2004-11-08;20.9375;52.2983017;4.2485;1.103782082;3.284455481;1.999744272
2004-11-09;20.9375;52.2983017;6.9585;4.41341478;6.989114707;1.21162446
2004-11-10;20.9375;52.2983017;6.396;1.149273302;3.318369501;4.59798876
2004-11-11;20.9375;52.2983017;8.6745;1.690006284;2.425072452;0.902755368
2004-11-12;20.9375;52.2983017;8.5415;0.977611536;2.941392552;0.91023786
2004-11-13;20.9375;52.2983017;6.6385;1.587009499;3.766184022;1.17624402
2004-11-14;20.9375;52.2983017;2.6055;0.250625628;2.784432966;1.859793768
2004-11-15;20.9375;52.2983017;1.9795;0.397396109;3.551827469;2.53248552
2004-11-16;20.9375;52.2983017;5.867;1.201629182;4.976509429;2.539741968
2004-11-17;20.9375;52.2983017;4.2165;3.403186308;3.577105926;2.414532672
2004-11-18;20.9375;52.2983017;7.113;8.04061728;8.158209753;2.177661888
2004-11-19;20.9375;52.2983017;1.385;12.16049362;4.650065163;0.69395616
2004-11-20;20.9375;52.2983017;-0.8195;1.785280356;5.186147091;2.503856448
2004-11-21;20.9375;52.2983017;-2.244;1.515770424;4.516056731;2.73751866
2004-11-22;20.9375;52.2983017;-3.147;6.528285986;3.993029194;2.40367284
2004-11-23;20.9375;52.2983017;2.025;8.38565892;6.538379236;2.16967626
2004-11-24;20.9375;52.2983017;-1.117;2.20413312;6.427228363;1.85889366
2004-11-25;20.9375;52.2983017;-1.268;1.526069858;3.756569608;1.038712428
2004-11-26;20.9375;52.2983017;0.237;1.785278693;3.882516244;3.29068152
2004-11-27;20.9375;52.2983017;1.142;7.262131284;3.593646725;0.757575468
2004-11-28;20.9375;52.2983017;2.141;2.307128544;2.758302198;1.03736232
2004-11-29;20.9375;52.2983017;1.5995;3.227233896;2.052227476;1.197225648
2004-11-30;20.9375;52.2983017;1.444;0.587940408;1.518069112;1.56048696
2004-12-01;20.9375;52.2983017;2.4745;0.652313966;3.353095939;0.90697446
2004-12-02;20.9375;52.2983017;5.3155;2.657318652;3.345813725;1.09586232
2004-12-03;20.9375;52.2983017;3.741;0.680637521;3.665552736;1.240987428
2004-12-04;20.9375;52.2983017;3.179;1.150131413;3.956864487;1.16594982
2004-12-05;20.9375;52.2983017;2.806;0.24719238;4.791364251;2.44468098
2004-12-06;20.9375;52.2983017;3.9565;2.995496107;5.580626239;0.44353098
2004-12-07;20.9375;52.2983017;4.514;1.222229448;4.524288757;0.60401223
2004-12-08;20.9375;52.2983017;5.3305;2.130317424;5.520441396;0.427162392
2004-12-09;20.9375;52.2983017;4.5125;1.043702316;3.413655926;0.68293143
2004-12-10;20.9375;52.2983017;3.3895;0.80766684;2.529626952;0.85820625
2004-12-11;20.9375;52.2983017;1.494;0.193977122;2.822511704;2.11797954
2004-12-12;20.9375;52.2983017;1.6605;1.349259098;3.55072093;0.58972491
2004-12-13;20.9375;52.2983017;2.5435;1.087475688;2.15538481;0.63483768
2004-12-14;20.9375;52.2983017;0.975;0.516701124;1.951897786;0.999281448
2004-12-15;20.9375;52.2983017;-1.05;0;3.446361549;2.92022118
2004-12-16;20.9375;52.2983017;-0.0735;0;3.864330735;2.14171785
2004-12-17;20.9375;52.2983017;-0.2025;0.024032585;4.464110999;2.50644024
2004-12-18;20.9375;52.2983017;0.5105;1.581000991;3.820119708;0.97537509
2004-12-19;20.9375;52.2983017;0.543;2.528572104;3.223157084;0.84706875
2004-12-20;20.9375;52.2983017;-1.44;1.266003338;4.526942259;1.22827545
2004-12-21;20.9375;52.2983017;-1.8925;0.5587587;1.212084304;0.9432567
2004-12-22;20.9375;52.2983017;-0.882;0.291824424;2.981836398;2.10729564
2004-12-23;20.9375;52.2983017;0.088;9.266278428;5.906467218;0.47761866
2004-12-24;20.9375;52.2983017;4.465;4.930115954;5.948660239;0.49162554
2004-12-25;20.9375;52.2983017;4.7005;0.621414216;4.67589194;1.497488148
2004-12-26;20.9375;52.2983017;5.1835;2.147484103;3.017787218;1.1538558
2004-12-27;20.9375;52.2983017;5.3025;7.29045684;2.877563662;0.57999384
2004-12-28;20.9375;52.2983017;2.0035;1.671981473;2.983561763;0.65176848
2004-12-29;20.9375;52.2983017;1.2575;0.468635832;1.280075789;1.55334384
2004-12-30;20.9375;52.2983017;0.3415;0.12016296;2.731987574;1.861706448
2004-12-31;20.9375;52.2983017;2.149;3.898429826;3.944867536;0.34880616
2005-01-01;20.9375;52.2983017;3.696;2.47364064;3.324626933;0.542868732
2005-01-02;20.9375;52.2983017;3.464;1.332092196;4.77369485;0.865913184
2005-01-03;20.9375;52.2983017;2.4405;3.3267978;6.128970237;1.601774352
2005-01-04;20.9375;52.2983017;3.3235;17.34466032;4.583194625;0.298574928
2005-01-05;20.9375;52.2983017;5.16;2.657318544;6.276949108;0.95231286
2005-01-06;20.9375;52.2983017;3.963;3.464124084;4.148814743;1.04782482
2005-01-07;20.9375;52.2983017;5.765;1.977539364;6.104601856;0.711224784
2005-01-08;20.9375;52.2983017;8.8665;0.789642288;6.397840676;1.67298768
2005-01-09;20.9375;52.2983017;6.2855;1.438521617;7.772631785;1.47403107
2005-01-10;20.9375;52.2983017;7.7145;0.64029708;5.483010198;1.075499118
2005-01-11;20.9375;52.2983017;8.5455;1.078033644;4.502861219;0.57875634
2005-01-12;20.9375;52.2983017;6.9415;1.261711728;3.689652876;0.9925875
2005-01-13;20.9375;52.2983017;5.56;2.698519298;3.833319013;1.66258089
2005-01-14;20.9375;52.2983017;3.241;2.640152052;4.808521971;1.186650378
2005-01-15;20.9375;52.2983017;0.832;1.023101244;3.695272445;1.61684928
2005-01-16;20.9375;52.2983017;-0.276;0.133895916;2.274766222;2.89029501
2005-01-17;20.9375;52.2983017;-0.1175;0;3.703348876;4.24625742
2005-01-18;20.9375;52.2983017;0.344;0;4.562016329;3.92928858
2005-01-19;20.9375;52.2983017;-0.905;0.640296986;3.858335739;2.750736312
2005-01-20;20.9375;52.2983017;1.3735;4.847717952;6.055068096;0.93099456
2005-01-21;20.9375;52.2983017;1.9545;7.580561018;5.878016958;2.3920875
2005-01-22;20.9375;52.2983017;-0.019;2.015304264;4.362179514;2.60876286
2005-01-23;20.9375;52.2983017;0.056;0.556182641;4.097894139;3.065904072
2005-01-24;20.9375;52.2983017;-0.3085;1.64451492;2.543326925;2.5861491
2005-01-25;20.9375;52.2983017;-1.5235;0.638580132;4.431417011;3.37466034
2005-01-26;20.9375;52.2983017;-4.03;0.072097783;5.179723062;4.005619128
2005-01-27;20.9375;52.2983017;-5.5415;0.322723418;4.343826359;3.505952232
2005-01-28;20.9375;52.2983017;-4.195;0.758743128;2.910695957;3.233698632
2005-01-29;20.9375;52.2983017;-4.039;0.037765512;2.412199586;5.04641286
2005-01-30;20.9375;52.2983017;-4.627;0.484085016;2.779837727;3.434794488
2005-01-31;20.9375;52.2983017;-1.0295;3.467561508;4.570225751;0.786543408
2005-02-01;20.9375;52.2983017;-0.087;1.45568772;3.639099887;2.22260706
2005-02-02;20.9375;52.2983017;-0.0925;4.45289616;2.784022079;1.96379982
2005-02-03;20.9375;52.2983017;-0.1685;1.424789028;2.187397943;3.05027208
2005-02-04;20.9375;52.2983017;-3.028;0.432586591;1.417178385;4.2491232
2005-02-05;20.9375;52.2983017;-6.278;0.343322705;2.71039407;5.418564192
2005-02-06;20.9375;52.2983017;-7.705;0.15792853;3.45098705;6.6531924
2005-02-07;20.9375;52.2983017;-7.8885;0.037765483;3.7811002;7.44091956
2005-02-08;20.9375;52.2983017;-7.3475;0.058364856;3.084748918;7.41611412
2005-02-09;20.9375;52.2983017;-6.6885;0.044631972;3.470786806;7.62367284
2005-02-10;20.9375;52.2983017;-2.957;0.113296464;4.235979492;7.14869388
2005-02-11;20.9375;52.2983017;0.5715;2.622985452;3.664095356;1.92858804
2005-02-12;20.9375;52.2983017;0.9275;6.996914366;4.63929295;5.19063912
2005-02-13;20.9375;52.2983017;2.15;7.086177734;4.986194685;5.6280978
2005-02-14;20.9375;52.2983017;0.309;1.194762744;3.295070725;5.20480944
2005-02-15;20.9375;52.2983017;-0.325;0.645446786;3.838582164;4.22353008
2005-02-16;20.9375;52.2983017;0.019;5.84507124;4.591970386;1.40962464
2005-02-17;20.9375;52.2983017;-0.126;7.05528288;3.308157889;1.45181196
2005-02-18;20.9375;52.2983017;-1.2625;2.40325956;3.228010609;2.89501992
2005-02-19;20.9375;52.2983017;-2.489;1.172447028;2.056462294;4.89999096
2005-02-20;20.9375;52.2983017;-1.6425;0.741577572;1.366087568;5.09743071
2005-02-21;20.9375;52.2983017;-3.017;0.923537772;2.776932124;5.81951025
2005-02-22;20.9375;52.2983017;-2.056;2.082252218;4.897581655;3.45189033
2005-02-23;20.9375;52.2983017;1.0955;8.03375172;6.310201612;2.09480625
2005-02-24;20.9375;52.2983017;0.492;2.87017776;4.405852549;2.50846821
2005-02-25;20.9375;52.2983017;-0.563;3.216932532;2.500319291;3.334833
2005-02-26;20.9375;52.2983017;-2.9865;4.31900028;2.416888953;4.72449312
2005-02-27;20.9375;52.2983017;-7.792;0.995635908;3.999345509;8.92231767
2005-02-28;20.9375;52.2983017;-7.997;0.85487382;2.497705378;10.14868215
2005-03-01;20.9375;52.2983017;-4.1425;6.856164036;3.733496186;3.39086124
2005-03-02;20.9375;52.2983017;-4.661;1.036834538;3.897144514;6.741947088
2005-03-03;20.9375;52.2983017;-4.737;0.092697113;2.738222941;11.6339643
2005-03-04;20.9375;52.2983017;-2.6055;1.211928948;1.916380012;6.80827086
2005-03-05;20.9375;52.2983017;-2.299;1.932906528;2.524506181;7.143073632
2005-03-06;20.9375;52.2983017;-4.602;5.139541152;4.605788338;6.6645639
2005-03-07;20.9375;52.2983017;-3.046;11.94076728;5.44070722;3.68099991
2005-03-08;20.9375;52.2983017;-1.28;6.772042706;5.085646767;4.565923992
2005-03-09;20.9375;52.2983017;-5.049;1.644516648;3.575518887;7.59104442
2005-03-10;20.9375;52.2983017;-8.313;1.819611144;3.359733209;10.4528295
2005-03-11;20.9375;52.2983017;-1.79;7.5805668;5.392005446;6.115441968
2005-03-12;20.9375;52.2983017;0.155;8.29124568;4.99037493;5.6258379
2005-03-13;20.9375;52.2983017;-2.9815;4.652025984;4.21802056;11.02719557
2005-03-14;20.9375;52.2983017;-3.5655;1.61018321;3.725698729;6.07060818
2005-03-15;20.9375;52.2983017;-1.075;1.273727088;3.03925595;6.80439294
2005-03-16;20.9375;52.2983017;3.91;6.55059816;4.214659914;2.874093768
2005-03-17;20.9375;52.2983017;8.1265;4.734424116;5.785984137;4.10529636
2005-03-18;20.9375;52.2983017;4.005;8.85086244;5.215608685;1.928193912
2005-03-19;20.9375;52.2983017;-2.0025;1.259994924;5.188120759;9.684453618
2005-03-20;20.9375;52.2983017;-2.1275;0.281524702;4.308514224;12.77841186
2005-03-21;20.9375;52.2983017;-1.939;0.030899059;2.211359322;14.36540724
2005-03-22;20.9375;52.2983017;0.2795;0;1.519162584;17.1162531
2005-03-23;20.9375;52.2983017;4.5165;0;2.018577789;17.0049861
2005-03-24;20.9375;52.2983017;6.1345;0.082397441;1.767872197;14.06312235
2005-03-25;20.9375;52.2983017;7.151;0.566482284;1.033554967;4.84323264
2005-03-26;20.9375;52.2983017;6.7795;0.525283884;2.316444224;5.017783572
2005-03-27;20.9375;52.2983017;4.901;0.820542168;3.115285055;4.847001048
2005-03-28;20.9375;52.2983017;4.49;0.521850636;2.998492812;7.056221562
2005-03-29;20.9375;52.2983017;5.5215;0.835990488;3.11826667;14.31506655
2005-03-30;20.9375;52.2983017;3.052;0.333023076;3.289807036;18.34740893
2005-03-31;20.9375;52.2983017;2.8685;0;2.487193808;19.28862821
2005-04-01;20.9375;52.2983017;4.1165;0;1.410752504;19.86699679
2005-04-02;20.9375;52.2983017;5.9045;0;1.106053196;20.01976866
2005-04-03;20.9375;52.2983017;7.928;0;1.010748569;20.00620602
2005-04-04;20.9375;52.2983017;8.9375;0;1.813394266;20.30585681
2005-04-05;20.9375;52.2983017;11.9435;0;3.745106183;20.37656412
2005-04-06;20.9375;52.2983017;9.294;0.441169733;2.687718085;20.24325367
2005-04-07;20.9375;52.2983017;12.683;0;4.607506;15.97955789
2005-04-08;20.9375;52.2983017;13.9755;0.006866453;2.99326773;13.80099341
2005-04-09;20.9375;52.2983017;7.356;7.620052608;2.538993075;3.932996112
2005-04-10;20.9375;52.2983017;6.808;5.506036913;2.866823956;14.86238047
2005-04-11;20.9375;52.2983017;6.4635;0.12016296;2.459808893;20.30979283
2005-04-12;20.9375;52.2983017;10.602;0.054931586;1.475058257;16.63138433
2005-04-13;20.9375;52.2983017;12.5685;0;1.560671982;21.24281306
2005-04-14;20.9375;52.2983017;13.025;0;1.970918576;20.55942675
2005-04-15;20.9375;52.2983017;14.0725;2.91137652;2.554775951;20.01116214
2005-04-16;20.9375;52.2983017;14.73;6.998633856;1.496584163;11.08012313
2005-04-17;20.9375;52.2983017;14.4595;0.978469898;2.33089657;22.06895229
2005-04-18;20.9375;52.2983017;13.8985;0.224876419;4.050829935;18.46586234
2005-04-19;20.9375;52.2983017;10.5525;1.10034972;4.123916512;12.86448433
2005-04-20;20.9375;52.2983017;4.3825;0;4.189860192;23.44100454
2005-04-21;20.9375;52.2983017;2.6425;0;2.553704117;24.35534604
2005-04-22;20.9375;52.2983017;4.3045;0.818824457;2.681400935;17.51281459
2005-04-23;20.9375;52.2983017;4.0465;0.731277864;1.924903281;16.03287945
2005-04-24;20.9375;52.2983017;4.321;0;1.594674833;24.75179503
2005-04-25;20.9375;52.2983017;6.915;0;4.236227694;25.12794996
2005-04-26;20.9375;52.2983017;8.868;0.17681135;4.089331655;13.86444341
2005-04-27;20.9375;52.2983017;10.033;0.027465826;1.65261392;22.97238894
2005-04-28;20.9375;52.2983017;7.921;7.218354924;2.762862396;2.249494002
2005-04-29;20.9375;52.2983017;10.504;0.024032592;2.459477574;22.97255479
2005-04-30;20.9375;52.2983017;11.2685;0;1.314253466;25.30563163
2005-05-01;20.9375;52.2983017;13.1725;0.46176912;2.265404805;20.62288123
2005-05-02;20.9375;52.2983017;14.7795;0.108146786;2.37105056;23.63265918
2005-05-03;20.9375;52.2983017;17.6765;3.556824372;3.241734551;22.63488129
2005-05-04;20.9375;52.2983017;14.9815;5.010790968;2.015025455;11.87971711
2005-05-05;20.9375;52.2983017;11.225;4.634857152;4.334207532;7.647136992
2005-05-06;20.9375;52.2983017;10.031;0.662612774;3.632275123;7.430790312
2005-05-07;20.9375;52.2983017;8.9995;1.211929308;2.886349703;22.38727302
2005-05-08;20.9375;52.2983017;7.496;3.598021728;2.506296583;11.00981558
2005-05-09;20.9375;52.2983017;8.0305;4.95586458;3.391972288;21.28320088
2005-05-10;20.9375;52.2983017;7.3815;1.3406751;2.612784317;22.61868077
2005-05-11;20.9375;52.2983017;7.561;0.957012329;2.03937275;21.90110706
2005-05-12;20.9375;52.2983017;7.2625;1.417923259;2.641157568;23.74115047
2005-05-13;20.9375;52.2983017;8.877;0.769043318;4.137526064;20.4469254
2005-05-14;20.9375;52.2983017;9.21;1.0265328;2.334537496;27.18376596
2005-05-15;20.9375;52.2983017;15.018;10.71166951;3.102546445;24.27918532
2005-05-16;20.9375;52.2983017;12.626;0.190544436;3.291843971;25.62378689
2005-05-17;20.9375;52.2983017;12.811;10.82153556;4.076004551;10.20976823
2005-05-18;20.9375;52.2983017;10.094;4.71125119;2.126930272;10.8087725
2005-05-19;20.9375;52.2983017;10.4755;0.59394816;3.61636776;28.33289847
2005-05-20;20.9375;52.2983017;10.782;0;2.573691747;28.84303334
2005-05-21;20.9375;52.2983017;14.067;0;1.284888958;28.44304225
2005-05-22;20.9375;52.2983017;17.038;0;2.699921949;27.96918539
2005-05-23;20.9375;52.2983017;18.4245;0;2.958910432;26.85273588
2005-05-24;20.9375;52.2983017;13.166;3.451247438;3.350058329;7.274197854
2005-05-25;20.9375;52.2983017;15.107;0;1.346353484;28.27973941
2005-05-26;20.9375;52.2983017;18.473;0;1.418943887;28.26129008
2005-05-27;20.9375;52.2983017;19.9595;0;1.661803868;28.01818555
2005-05-28;20.9375;52.2983017;22.9165;0;0.727875387;28.19924719
2005-05-29;20.9375;52.2983017;24.6935;0;2.288078875;28.13844823
2005-05-30;20.9375;52.2983017;23.802;0.041198731;2.275537347;27.97273379
2005-05-31;20.9375;52.2983017;15.683;4.56619032;4.662902074;7.991444862
2005-06-01;20.9375;52.2983017;10.342;0.93898764;3.765740834;14.47645203
2005-06-02;20.9375;52.2983017;11.122;1.83849372;2.093084705;19.34887257
2005-06-03;20.9375;52.2983017;14.231;0;1.860898295;19.71174179
2005-06-04;20.9375;52.2983017;20.376;5.925750372;4.071684247;25.12754456
2005-06-05;20.9375;52.2983017;15.8365;7.316206106;3.237390029;26.21637551
2005-06-06;20.9375;52.2983017;12.7345;3.252983018;2.844981026;14.15075897
2005-06-07;20.9375;52.2983017;10.087;0.551033086;2.233201677;11.08220134
2005-06-08;20.9375;52.2983017;11.0265;1.299476714;2.936485598;18.33435313
2005-06-09;20.9375;52.2983017;10.4645;0;3.459032234;19.99170198
2005-06-10;20.9375;52.2983017;14.868;0.472069188;2.866067274;10.40985126
2005-06-11;20.9375;52.2983017;12.9985;1.63421609;2.749872798;16.62558694
2005-06-12;20.9375;52.2983017;12.4495;0;2.145730134;23.13788087
2005-06-13;20.9375;52.2983017;14.1885;0;2.319385568;29.04272158
2005-06-14;20.9375;52.2983017;21.0055;0.66261312;1.609328505;21.77223966
2005-06-15;20.9375;52.2983017;23.462;3.661538256;1.622268668;16.81587641
2005-06-16;20.9375;52.2983017;20.8415;13.0308156;1.547273222;26.52688116
2005-06-17;20.9375;52.2983017;21.3205;1.14498036;3.664590627;24.56498833
2005-06-18;20.9375;52.2983017;15.4875;3.335382;5.530340553;9.442288062
2005-06-19;20.9375;52.2983017;17.336;1.02996864;4.260241716;23.55783358
2005-06-20;20.9375;52.2983017;16.09;0.327873398;2.735933758;18.39217198
2005-06-21;20.9375;52.2983017;16.686;0;2.136920444;29.43331999
2005-06-22;20.9375;52.2983017;18.5445;1.11494052;2.597438395;17.79097644
2005-06-23;20.9375;52.2983017;17.719;0;2.237267658;19.34324226
2005-06-24;20.9375;52.2983017;20.377;0;1.79748956;29.01183876
2005-06-25;20.9375;52.2983017;22.711;0;2.479573639;27.23675195
2005-06-26;20.9375;52.2983017;18.5225;1.373289998;3.343010535;20.51758728
2005-06-27;20.9375;52.2983017;15.9775;0.61969788;2.063692886;21.04279366
2005-06-28;20.9375;52.2983017;17.931;0;3.679958835;26.02884478
2005-06-29;20.9375;52.2983017;15.8145;0;3.083955438;20.99773152
2005-06-30;20.9375;52.2983017;13.7355;0;2.227718511;26.4168594
2005-07-01;20.9375;52.2983017;17.8775;0;1.411816571;28.15059301
2005-07-02;20.9375;52.2983017;18.789;0;2.486396653;22.44380346
2005-07-03;20.9375;52.2983017;19.212;0;2.270445143;26.77995198
2005-07-04;20.9375;52.2983017;20.1065;0.569915964;2.327599389;18.05776614
2005-07-05;20.9375;52.2983017;20.3575;0.09613044;3.137253543;23.02633447
2005-07-06;20.9375;52.2983017;21.4715;0;2.839371487;25.94811492
2005-07-07;20.9375;52.2983017;20.413;0.3639222;1.382459432;9.69653538
2005-07-08;20.9375;52.2983017;20.762;0.080681011;1.499754176;19.45974247
2005-07-09;20.9375;52.2983017;23.062;0.82054152;2.346263885;12.65164074
2005-07-10;20.9375;52.2983017;22.5145;0.691795368;3.925296148;19.7604043
2005-07-11;20.9375;52.2983017;22.9195;0;3.627030664;28.39623133
2005-07-12;20.9375;52.2983017;22.843;0.061798104;2.568262983;28.30168143
2005-07-13;20.9375;52.2983017;24.096;0.593948232;1.799055408;20.29174056
2005-07-14;20.9375;52.2983017;22.481;0;2.51508864;28.05019126
2005-07-15;20.9375;52.2983017;23.813;0;1.729666774;18.68502053
2005-07-16;20.9375;52.2983017;21.0045;7.664682636;2.817115607;26.77505969
2005-07-17;20.9375;52.2983017;19.1925;0.034332278;3.171340971;18.23676057
2005-07-18;20.9375;52.2983017;19.4885;0.102996878;1.908013606;10.93876945
2005-07-19;20.9375;52.2983017;20.1195;1.587867984;1.8912935;13.02368092
2005-07-20;20.9375;52.2983017;19.7155;0.631713506;4.382897066;21.01753573
2005-07-21;20.9375;52.2983017;15.3455;3.70187874;4.619709923;15.09749773
2005-07-22;20.9375;52.2983017;15.692;16.37563032;5.257872863;17.06101643
2005-07-23;20.9375;52.2983017;17.662;1.428222312;3.612750946;20.7740335
2005-07-24;20.9375;52.2983017;17.6245;0.127029384;2.529903736;12.65056423
2005-07-25;20.9375;52.2983017;20.466;0.583648416;2.758639153;20.19532648
2005-07-26;20.9375;52.2983017;22.173;5.507754134;3.403569678;23.56402311
2005-07-27;20.9375;52.2983017;21.929;0.321006672;2.433196159;20.9563943
2005-07-28;20.9375;52.2983017;25.6715;0.00686646;2.026540104;19.16578332
2005-07-29;20.9375;52.2983017;27.2475;4.678632936;1.744616913;23.11194551
2005-07-30;20.9375;52.2983017;28.094;0.50296788;3.111174851;25.4062697
2005-07-31;20.9375;52.2983017;22.9625;13.72948009;2.211614543;23.83216614
2005-08-01;20.9375;52.2983017;22.2855;4.9369824;2.603131141;25.58322682
2005-08-02;20.9375;52.2983017;19.853;0;1.537247499;25.66202967
2005-08-03;20.9375;52.2983017;21.83;0;2.181156872;20.12523651
2005-08-04;20.9375;52.2983017;17.4005;8.21227968;2.943922217;4.523007114
2005-08-05;20.9375;52.2983017;15.0865;0.403404372;1.98907993;5.648007042
2005-08-06;20.9375;52.2983017;17.0125;0.030899066;2.146986047;19.93527729
2005-08-07;20.9375;52.2983017;16.602;0.127029449;1.649863903;15.97994989
2005-08-08;20.9375;52.2983017;15.9235;2.176666466;3.360663727;11.34034121
2005-08-09;20.9375;52.2983017;16.379;0.878905764;6.237028446;12.00037462
2005-08-10;20.9375;52.2983017;16.5605;0.569915892;5.454136974;11.16647019
2005-08-11;20.9375;52.2983017;13.628;0.690078672;3.872415939;7.291684872
2005-08-12;20.9375;52.2983017;15.513;1.297759212;2.921074809;3.22762779
2005-08-13;20.9375;52.2983017;18.1675;3.87954409;2.561839502;13.31915742
2005-08-14;20.9375;52.2983017;15.0935;0.024032599;2.124127693;12.231558
2005-08-15;20.9375;52.2983017;18.013;0.017166132;2.015824846;12.1882455
2005-08-16;20.9375;52.2983017;18.363;0;2.140616937;12.02866567
2005-08-17;20.9375;52.2983017;20.962;0;2.272147487;21.38186203
